,Unnamed: 0.1,Unnamed: 0,DBA,ZIP,TYPE,CITY,YEAR,LAT,LONG,google_name,address,TRACT,STATE,County,New_TRACT,GEOID,INTPTLAT,INTPTLON
1004,1013,1013,CABIN CANNABIS,81230.0,Rec,Gunnison,2020,38.5438596,-106.9377279,CABIN CANNABIS,"901 W Tomichi Ave, Gunnison, CO 81230, United States",963701.0,Colorado,Gunnison,963701,08051963701,+38.5463262,-106.9415570
1005,1014,1014,CABIN CANNABIS,81230.0,Rec,Gunnison,2021,38.5438596,-106.9377279,CABIN CANNABIS,"901 W Tomichi Ave, Gunnison, CO 81230, United States",963701.0,Colorado,Gunnison,963701,08051963701,+38.5463262,-106.9415570
1006,1015,1015,CABIN CANNABIS,81230.0,Rec,Gunnison,2022,38.5438596,-106.9377279,CABIN CANNABIS,"901 W Tomichi Ave, Gunnison, CO 81230, United States",963701.0,Colorado,Gunnison,963701,08051963701,+38.5463262,-106.9415570
1007,1016,1016,CALLIE'S,80204.0,Med & Rec,Denver,2021,39.7290235,-105.0202192,Callie's Cannabis Shoppe Denver,"777 Canosa Ct, Denver, CO 80204, United States",800.0,Colorado,Denver,000800,08107000800,+40.1220219,-106.8436992
1008,1017,1017,CALLIE'S,80204.0,Med & Rec,Denver,2022,39.7290235,-105.0202192,Callie's Cannabis Shoppe Denver,"777 Canosa Ct, Denver, CO 80204, United States",800.0,Colorado,Denver,000800,08107000800,+40.1220219,-106.8436992
1009,1018,1018,CALLIE'S,80205.0,Rec,Denver,2021,39.7629059,-104.9794037,Callie's Cannabis Shoppe RiNo,"3054 Larimer St, Denver, CO 80205, United States",1601.0,Colorado,Denver,001601,08069001601,+40.5718940,-105.0230154
1010,1019,1019,CALLIE'S,80205.0,Rec,Denver,2022,39.7629059,-104.9794037,Callie's Cannabis Shoppe RiNo,"3054 Larimer St, Denver, CO 80205, United States",1601.0,Colorado,Denver,001601,08069001601,+40.5718940,-105.0230154
1011,1020,1020,CALLIES,80234.0,Rec,Northglenn,2019,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams,009304,08001009304,+39.8734632,-104.9942392
1012,1021,1021,CALLIES,80234.0,Rec,Northglenn,2020,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams,009304,08001009304,+39.8734632,-104.9942392
1013,1022,1022,CALLIES,80234.0,Rec,Northglenn,2021,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams,009304,08001009304,+39.8734632,-104.9942392
1014,1023,1023,CALLIES,80234.0,Rec,Northglenn,2022,39.8834925,-104.9973905,Callie's Cannabis Shoppe,"920 W 104th Ave, Northglenn, CO 80234, United States",9304.0,Colorado,Adams,009304,08001009304,+39.8734632,-104.9942392
1015,1024,1024,CAM,80210.0,Rec,Denver,2014,39.6847127,-104.9877515,Golden Meds,"1755 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
1016,1025,1025,CAM,80210.0,Rec,Denver,2015,39.6847127,-104.9877515,Golden Meds,"1755 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
1017,1026,1026,CAM CORP,80210.0,Med,Denver,2014,39.6847127,-104.9877515,Golden Meds,"1755 S Broadway, Denver, CO 80210, United States",1403.0,Colorado,Denver,001403,08031001403,+39.6809562,-104.9932566
1018,1027,1027,CAM CORPORATION,80210.0,Med,Denver,2014,39.688196,-104.987318,Colorado Harvest Company Denver Dispensary,"1568 S Broadway, Denver, CO 80210, United States",3005.0,Colorado,Denver,003005,08031003005,+39.6913856,-104.9818299
1019,1028,1028,CAM CORPORATION,80210.0,Med,Denver,2015,39.688196,-104.987318,Colorado Harvest Company Denver Dispensary,"1568 S Broadway, Denver, CO 80210, United States",3005.0,Colorado,Denver,003005,08031003005,+39.6913856,-104.9818299
1020,1029,1029,CANNA BOTICA,80223.0,Med & Rec,Denver,2016,39.7206576,-105.0135438,Canna Botica,"219 Vallejo St, Denver, CO 80223, United States",1000.0,Colorado,Denver,001000,08101001000,+38.2800381,-104.5782574
1021,1030,1030,CANNA BOTICA,80223.0,Med & Rec,Denver,2017,39.7206576,-105.0135438,Canna Botica,"219 Vallejo St, Denver, CO 80223, United States",1000.0,Colorado,Denver,001000,08101001000,+38.2800381,-104.5782574
1022,1031,1031,CANNA BOTICA,80223.0,Med & Rec,Denver,2018,39.7206576,-105.0135438,Canna Botica,"219 Vallejo St, Denver, CO 80223, United States",1000.0,Colorado,Denver,001000,08101001000,+38.2800381,-104.5782574
1023,1032,1032,CANNA BOTICA,80223.0,Med & Rec,Denver,2019,39.7206576,-105.0135438,Canna Botica,"219 Vallejo St, Denver, CO 80223, United States",1000.0,Colorado,Denver,001000,08101001000,+38.2800381,-104.5782574
1024,1033,1033,CANNA BOTICA,80223.0,Med & Rec,Denver,2020,39.7206576,-105.0135438,Canna Botica,"219 Vallejo St, Denver, CO 80223, United States",1000.0,Colorado,Denver,001000,08101001000,+38.2800381,-104.5782574
1025,1034,1034,CANNA BOTICA,80223.0,Med & Rec,Denver,2021,39.7206576,-105.0135438,Canna Botica,"219 Vallejo St, Denver, CO 80223, United States",1000.0,Colorado,Denver,001000,08101001000,+38.2800381,-104.5782574
1026,1035,1035,CANNA BOTICA,80223.0,Med & Rec,Denver,2022,39.7206576,-105.0135438,Canna Botica,"219 Vallejo St, Denver, CO 80223, United States",1000.0,Colorado,Denver,001000,08101001000,+38.2800381,-104.5782574
1027,1036,1036,CANNA CABANA,80421.0,Rec,Bailey,2015,39.4382636,-105.4509231,The Happy Camper Cannabis Company,"80 Rosalie Rd, Bailey, CO 80421, United States",200.0,Colorado,Park,000200,08015000200,+38.4813087,-106.0042061
1028,1037,1037,CANNA CABANA,80421.0,Rec,Bailey,2016,39.4382636,-105.4509231,The Happy Camper Cannabis Company,"80 Rosalie Rd, Bailey, CO 80421, United States",200.0,Colorado,Park,000200,08015000200,+38.4813087,-106.0042061
1029,1038,1038,CANNA CABINET,81004.0,Med,Pueblo,2016,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1030,1039,1039,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2014,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1031,1040,1040,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2015,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1032,1041,1041,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2016,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1033,1042,1042,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2017,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1034,1043,1043,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2018,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1035,1044,1044,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2019,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1036,1045,1045,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2020,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1037,1046,1046,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2021,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1038,1047,1047,CANNA CABINET INC,81004.0,Med & Rec,Pueblo,2022,38.21813040000001,-104.6410177,Canna Cabinet,"2630 W Pueblo Blvd, Pueblo, CO 81004, United States",2806.0,Colorado,Pueblo,002806,08101002806,+38.1786934,-104.8461838
1039,1048,1048,CANNA CAREGIVERS,80917.0,Med,Colorado Springs,2014,38.8899783,-104.7564813,The Epic Remedy Academy,"3995 N Academy Blvd, Colorado Springs, CO 80917, United States",5502.0,Colorado,El Paso,005502,08041005502,+38.8900972,-104.7475556
1040,1049,1049,CANNA CAREGIVERS,80917.0,Med,Colorado Springs,2015,38.8899783,-104.7564813,The Epic Remedy Academy,"3995 N Academy Blvd, Colorado Springs, CO 80917, United States",5502.0,Colorado,El Paso,005502,08041005502,+38.8900972,-104.7475556
1041,1050,1050,CANNA CAREGIVERS,80917.0,Med,Colorado Springs,2016,38.8899783,-104.7564813,The Epic Remedy Academy,"3995 N Academy Blvd, Colorado Springs, CO 80917, United States",5502.0,Colorado,El Paso,005502,08041005502,+38.8900972,-104.7475556
1042,1051,1051,CANNA CAREGIVERS,80917.0,Med,Colorado Springs,2017,38.8899783,-104.7564813,The Epic Remedy Academy,"3995 N Academy Blvd, Colorado Springs, CO 80917, United States",5502.0,Colorado,El Paso,005502,08041005502,+38.8900972,-104.7475556
1043,1052,1052,CANNA CAREGIVERS,80917.0,Med,Colorado Springs,2018,38.8899783,-104.7564813,The Epic Remedy Academy,"3995 N Academy Blvd, Colorado Springs, CO 80917, United States",5502.0,Colorado,El Paso,005502,08041005502,+38.8900972,-104.7475556
1044,1053,1053,CANNA CAREGIVERS WEST,80904.0,Med,Colorado Springs,2014,38.83346460000001,-104.8361559,The Healing Canna West - Medical Marijuana Dispensary,"22 S Chestnut St B, Colorado Springs, CO 80905, United States",1500.0,Colorado,El Paso,001500,08031001500,+39.7811003,-104.9863420
1045,1054,1054,CANNA CAREGIVERS WEST,80904.0,Med,Colorado Springs,2015,38.83346460000001,-104.8361559,The Healing Canna West - Medical Marijuana Dispensary,"22 S Chestnut St B, Colorado Springs, CO 80905, United States",1500.0,Colorado,El Paso,001500,08031001500,+39.7811003,-104.9863420
1046,1055,1055,CANNA CAREGIVERS WEST,80904.0,Med,Colorado Springs,2016,38.83346460000001,-104.8361559,The Healing Canna West - Medical Marijuana Dispensary,"22 S Chestnut St B, Colorado Springs, CO 80905, United States",1500.0,Colorado,El Paso,001500,08031001500,+39.7811003,-104.9863420
1047,1056,1056,CANNA CAREGIVERS WEST,80904.0,Med,Colorado Springs,2017,38.83346460000001,-104.8361559,The Healing Canna West - Medical Marijuana Dispensary,"22 S Chestnut St B, Colorado Springs, CO 80905, United States",1500.0,Colorado,El Paso,001500,08031001500,+39.7811003,-104.9863420
1048,1057,1057,CANNA CAREGIVERS WEST,80904.0,Med,Colorado Springs,2018,38.83346460000001,-104.8361559,The Healing Canna West - Medical Marijuana Dispensary,"22 S Chestnut St B, Colorado Springs, CO 80905, United States",1500.0,Colorado,El Paso,001500,08031001500,+39.7811003,-104.9863420
1049,1058,1058,CANNA CENTER,80222.0,Med,Denver,2014,39.66583230000001,-104.9409603,The Health Center,"2777 S Colorado Blvd, Denver, CO 80222, United States",4002.0,Colorado,Denver,004002,08031004002,+39.6614740,-104.9500752
1050,1059,1059,CANNA CITY,80022.0,Rec,Commerce City,2019,39.8259718,-104.9276372,Canna City Recreational Marijuana Dispensary,"7150 Eudora Dr, Commerce City, CO 80022, United States",8705.0,Colorado,Adams,008705,08001008705,+39.8197927,-104.9217541
1051,1060,1060,CANNA CITY,80022.0,Rec,Commerce City,2020,39.8259718,-104.9276372,Canna City Recreational Marijuana Dispensary,"7150 Eudora Dr, Commerce City, CO 80022, United States",8705.0,Colorado,Adams,008705,08001008705,+39.8197927,-104.9217541
1052,1061,1061,CANNA CITY,81082.0,Rec,Trinidad,2017,37.1735381,-104.5086893,Rocky Mountain Cannasol,"614 Arizona Ave, Trinidad, CO 81082, United States",100.0,Colorado,Las Animas,000100,08015000100,+38.5388202,-105.9949817
1053,1062,1062,CANNA CITY,81082.0,Rec,Trinidad,2018,37.1735381,-104.5086893,Rocky Mountain Cannasol,"614 Arizona Ave, Trinidad, CO 81082, United States",100.0,Colorado,Las Animas,000100,08015000100,+38.5388202,-105.9949817
1054,1063,1063,CANNA CITY,81082.0,Rec,Trinidad,2019,37.1735381,-104.5086893,Rocky Mountain Cannasol,"614 Arizona Ave, Trinidad, CO 81082, United States",100.0,Colorado,Las Animas,000100,08015000100,+38.5388202,-105.9949817
1055,1064,1064,CANNA CITY,81082.0,Rec,Trinidad,2020,37.1735381,-104.5086893,Rocky Mountain Cannasol,"614 Arizona Ave, Trinidad, CO 81082, United States",100.0,Colorado,Las Animas,000100,08015000100,+38.5388202,-105.9949817
1056,1065,1065,CANNA CITY,81082.0,Rec,Trinidad,2021,37.1735381,-104.5086893,Rocky Mountain Cannasol,"614 Arizona Ave, Trinidad, CO 81082, United States",100.0,Colorado,Las Animas,000100,08015000100,+38.5388202,-105.9949817
1057,1066,1066,CANNA CITY,81082.0,Rec,Trinidad,2022,37.1735381,-104.5086893,Rocky Mountain Cannasol,"614 Arizona Ave, Trinidad, CO 81082, United States",100.0,Colorado,Las Animas,000100,08015000100,+38.5388202,-105.9949817
1058,1067,1067,CANNA CITY,81089.0,Rec,Walsenburg,2018,37.6303744,-104.7701063,Canna City,"102 CO-10, Walsenburg, CO 81089, United States",960600.0,Colorado,Huerfano,960600,08055960600,+37.6521532,-104.7652400
1059,1068,1068,CANNA CITY,81089.0,Rec,Walsenburg,2019,37.6303744,-104.7701063,Canna City,"102 CO-10, Walsenburg, CO 81089, United States",960600.0,Colorado,Huerfano,960600,08055960600,+37.6521532,-104.7652400
1060,1069,1069,CANNA CITY,81089.0,Rec,Walsenburg,2020,37.6303744,-104.7701063,Canna City,"102 CO-10, Walsenburg, CO 81089, United States",960600.0,Colorado,Huerfano,960600,08055960600,+37.6521532,-104.7652400
1061,1070,1070,CANNA CITY,81089.0,Rec,Walsenburg,2021,37.6303744,-104.7701063,Canna City,"102 CO-10, Walsenburg, CO 81089, United States",960600.0,Colorado,Huerfano,960600,08055960600,+37.6521532,-104.7652400
1062,1071,1071,CANNA CITY,81089.0,Rec,Walsenburg,2022,37.6303744,-104.7701063,Canna City,"102 CO-10, Walsenburg, CO 81089, United States",960600.0,Colorado,Huerfano,960600,08055960600,+37.6521532,-104.7652400
1063,1072,1072,CANNA CITY ,80022.0,Rec,Commerce City,2020,39.8259718,-104.9276372,Canna City Recreational Marijuana Dispensary,"7150 Eudora Dr, Commerce City, CO 80022, United States",8705.0,Colorado,Adams,008705,08001008705,+39.8197927,-104.9217541
1064,1073,1073,CANNA CITY ,80022.0,Rec,Commerce City,2021,39.8259718,-104.9276372,Canna City Recreational Marijuana Dispensary,"7150 Eudora Dr, Commerce City, CO 80022, United States",8705.0,Colorado,Adams,008705,08001008705,+39.8197927,-104.9217541
1065,1074,1074,CANNA CITY ,80022.0,Rec,Commerce City,2022,39.8259718,-104.9276372,Canna City Recreational Marijuana Dispensary,"7150 Eudora Dr, Commerce City, CO 80022, United States",8705.0,Colorado,Adams,008705,08001008705,+39.8197927,-104.9217541
1066,1075,1075,CANNA KING,80526.0,Med,Fort Collins,2014,40.494147,-105.0781024,KindCare of Colorado,"6617 S College Ave, Fort Collins, CO 80525, United States",1813.0,Colorado,Larimer,001813,08069001813,+40.4717875,-105.0958762
1067,1076,1076,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2014,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1068,1077,1077,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2015,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1069,1078,1078,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2016,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1070,1079,1079,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2017,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1071,1080,1080,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2018,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1072,1081,1081,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2019,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1073,1082,1082,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2020,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1074,1083,1083,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2021,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1075,1084,1084,CANNA MEDS WELLNESS CENTER,80909.0,Med,Colorado Springs,2022,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1076,1085,1085,CANNA MEDS WELLNESS CENTERS,80909.0,Med,Colorado Springs,2015,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1077,1086,1086,CANNA MEDS WELLNESS CENTERS,80909.0,Med,Colorado Springs,2016,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1078,1087,1087,CANNA MEDS WELLNESS CENTERS,80909.0,Med,Colorado Springs,2017,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1079,1088,1088,CANNA MEDS WELLNESS CENTERS,80909.0,Med,Colorado Springs,2018,38.8378966,-104.7941762,Canna Meds,"317 N Union Blvd, Colorado Springs, CO 80909, United States",2101.0,Colorado,El Paso,002101,08123002101,+40.3495427,-104.8573848
1080,1089,1089,CANNABIS,80212.0,Med & Rec,Denver,2016,39.7731497,-105.0536098,Green Dragon Recreational Weed Dispensary West Denver,"4103 Sheridan Boulevard, Denver, CO 80212, United States",10603.0,Colorado,Jefferson,010603,08059010603,+39.7729915,-105.0673281
1081,1090,1090,CANNABIS CARE WELLNESS CENTER,80524.0,Med,Fort Collins,2014,40.5988297,-105.0761543,LivWell Dispensary,"900 N College Ave, Fort Collins, CO 80524, United States",1305.0,Colorado,Larimer,001305,08069001305,+40.6056315,-105.0649270
1082,1091,1091,"CANNABIS CARE WELLNESS CENTER,",80631.0,Med & Rec,Garden City,2014,40.3943383,-104.6865445,Nature's Herbs and Wellness,"540 27th St, Garden City, CO 80631, United States",800.0,Colorado,Weld,000800,08107000800,+40.1220219,-106.8436992
1083,1092,1092,CANNABIS CONNECTION,80907.0,Med,Colorado Springs,2015,38.8744381,-104.8095053,Maggie's Farm Marijuana Dispensary,"818 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
1084,1093,1093,CANNABIS CONNECTION,80907.0,Med,Colorado Springs,2016,38.8744381,-104.8095053,Maggie's Farm Marijuana Dispensary,"818 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
1085,1094,1094,CANNABIS CONNECTION,80907.0,Med,Colorado Springs,2017,38.8744381,-104.8095053,Maggie's Farm Marijuana Dispensary,"818 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
1086,1095,1095,CANNABIS CONNECTION,80907.0,Med,Colorado Springs,2018,38.8744381,-104.8095053,Maggie's Farm Marijuana Dispensary,"818 E Fillmore St, Colorado Springs, CO 80907, United States",301.0,Colorado,El Paso,000301,08031000301,+39.7730308,-105.0392349
